celex,articolo_id,lamf_L1,lamf_L2,lamf_L3,lamf_L4,n_tokens_labeled,n_fragments,entropy,dominant_lamf
dlgs_50_2016,art186,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art187,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art188,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art189,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art19,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art190,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art191,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art192,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art193,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art194,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art195,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art196,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art197,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art198,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art199,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art2,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art20,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art200,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art201,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art202,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art203,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art204,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art205,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art206,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art207,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art208,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art209,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art21,52.62008733624454,47.379912663755455,0.0,0.0,458,1,0.4990091551910687,L1
dlgs_50_2016,art210,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art211,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art212,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art213,52.62008733624454,47.379912663755455,0.0,0.0,458,1,0.4990091551910687,L1
dlgs_50_2016,art214,52.62008733624454,47.379912663755455,0.0,0.0,458,1,0.4990091551910687,L1
dlgs_50_2016,art215,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art216,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art217,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art218,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art219,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art22,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art220,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art23,16.173120728929387,83.82687927107062,0.0,0.0,439,1,0.31921755499490073,L2
dlgs_50_2016,art24,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art25,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art26,100.0,0.0,0.0,0.0,283,1,0.0,L1
dlgs_50_2016,art27,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art28,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art29,52.62008733624454,47.379912663755455,0.0,0.0,458,1,0.4990091551910687,L1
dlgs_50_2016,art3,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art30,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art31,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art32,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art33,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art34,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art35,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art36,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art37,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art38,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art39,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art4,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art40,52.62008733624454,47.379912663755455,0.0,0.0,458,1,0.4990091551910687,L1
dlgs_50_2016,art41,52.62008733624454,47.379912663755455,0.0,0.0,458,1,0.4990091551910687,L1
dlgs_50_2016,art42,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art43,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art44,52.62008733624454,47.379912663755455,0.0,0.0,458,1,0.4990091551910687,L1
dlgs_50_2016,art45,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art46,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art47,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art48,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art49,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art5,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art50,100.0,0.0,0.0,0.0,283,1,0.0,L1
dlgs_50_2016,art51,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art52,52.62008733624454,0.0,0.0,47.379912663755455,458,1,0.4990091551910687,L1
dlgs_50_2016,art53,52.62008733624454,47.379912663755455,0.0,0.0,458,1,0.4990091551910687,L1
dlgs_50_2016,art54,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art55,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art56,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art57,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art58,52.62008733624454,47.379912663755455,0.0,0.0,458,1,0.4990091551910687,L1
dlgs_50_2016,art59,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art6,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art60,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art61,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art62,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art63,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art64,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art65,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art66,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art67,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art68,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art69,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art7,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art70,57.51789976133651,42.482100238663485,0.0,0.0,419,1,0.49181505222865196,L1
dlgs_50_2016,art71,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art72,57.51789976133651,42.482100238663485,0.0,0.0,419,1,0.49181505222865196,L1
dlgs_50_2016,art73,57.51789976133651,42.482100238663485,0.0,0.0,419,1,0.49181505222865196,L1
dlgs_50_2016,art74,52.62008733624454,47.379912663755455,0.0,0.0,458,1,0.4990091551910687,L1
dlgs_50_2016,art75,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art76,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art77,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art78,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art79,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art8,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art80,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art81,52.62008733624454,47.379912663755455,0.0,0.0,458,1,0.4990091551910687,L1
dlgs_50_2016,art82,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art83,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art84,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art85,52.62008733624454,47.379912663755455,0.0,0.0,458,1,0.4990091551910687,L1
dlgs_50_2016,art86,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art87,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art88,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art89,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art9,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art90,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art91,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art92,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art93,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art94,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art95,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art96,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art97,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_50_2016,art98,100.0,0.0,0.0,0.0,280,1,0.0,L1
dlgs_50_2016,art99,100.0,0.0,0.0,0.0,284,1,0.0,L1
dlgs_56_2017,art1,100.0,0.0,0.0,0.0,1938,1,0.0,L1
dlgs_56_2017,art10,0.0,100.0,0.0,0.0,50,1,0.0,L2
dlgs_56_2017,art100,0.0,100.0,0.0,0.0,35,1,0.0,L2
dlgs_56_2017,art101,0.0,100.0,0.0,0.0,283,1,0.0,L2
dlgs_56_2017,art102,0.0,100.0,0.0,0.0,50,1,0.0,L2
dlgs_56_2017,art103,0.0,100.0,0.0,0.0,35,1,0.0,L2
dlgs_56_2017,art104,35.13513513513514,64.86486486486487,0.0,0.0,333,1,0.46763456849148327,L2
dlgs_56_2017,art105,0.0,100.0,0.0,0.0,309,1,0.0,L2
dlgs_56_2017,art106,100.0,0.0,0.0,0.0,26,1,0.0,L1
dlgs_56_2017,art107,0.0,100.0,0.0,0.0,133,1,0.0,L2
dlgs_56_2017,art108,0.0,100.0,0.0,0.0,73,1,0.0,L2
dlgs_56_2017,art109,51.42857142857142,48.57142857142857,0.0,0.0,35,1,0.49970553092668263,L1
dlgs_56_2017,art11,0.0,100.0,0.0,0.0,173,1,0.0,L2
dlgs_56_2017,art110,0.0,100.0,0.0,0.0,90,1,0.0,L2
dlgs_56_2017,art111,0.0,100.0,0.0,0.0,109,1,0.0,L2
dlgs_56_2017,art112,0.0,100.0,0.0,0.0,167,1,0.0,L2
dlgs_56_2017,art113,0.0,48.57142857142857,0.0,51.42857142857142,35,1,0.49970553092668263,L4
dlgs_56_2017,art114,0.0,100.0,0.0,0.0,81,1,0.0,L2
dlgs_56_2017,art115,0.0,100.0,0.0,0.0,137,1,0.0,L2
dlgs_56_2017,art116,0.0,100.0,0.0,0.0,35,1,0.0,L2
dlgs_56_2017,art117,0.0,100.0,0.0,0.0,130,1,0.0,L2
dlgs_56_2017,art118,18.0,82.0,0.0,0.0,50,1,0.3400385214214449,L2
dlgs_56_2017,art119,0.0,100.0,0.0,0.0,301,1,0.0,L2
dlgs_56_2017,art12,0.0,40.0,0.0,60.0,160,1,0.4854752957846393,L4
dlgs_56_2017,art120,0.0,100.0,0.0,0.0,96,1,0.0,L2
dlgs_56_2017,art121,100.0,0.0,0.0,0.0,35,1,0.0,L1
dlgs_56_2017,art122,0.0,100.0,0.0,0.0,39,1,0.0,L2
dlgs_56_2017,art123,0.0,100.0,0.0,0.0,57,1,0.0,L2
dlgs_56_2017,art124,0.0,100.0,0.0,0.0,33,1,0.0,L2
dlgs_56_2017,art125,0.0,89.25619834710744,10.743801652892563,0.0,847,1,0.2460697718661361,L2
dlgs_56_2017,art126,5.381165919282512,94.61883408071749,0.0,0.0,223,1,0.15118654307828705,L2
dlgs_56_2017,art127,0.0,100.0,0.0,0.0,175,1,0.0,L2
dlgs_56_2017,art128,0.0,100.0,0.0,0.0,1003,1,0.0,L2
dlgs_56_2017,art129,0.0,100.0,0.0,0.0,327,1,0.0,L2
dlgs_56_2017,art13,0.0,100.0,0.0,0.0,790,1,0.0,L2
dlgs_56_2017,art130,40.909090909090914,59.09090909090909,0.0,0.0,44,1,0.48801032267561245,L2
dlgs_56_2017,art131,100.0,0.0,0.0,0.0,21,1,0.0,L1
dlgs_56_2017,art14,0.0,100.0,0.0,0.0,253,1,0.0,L2
dlgs_56_2017,art15,0.0,100.0,0.0,0.0,232,1,0.0,L2
dlgs_56_2017,art16,0.0,19.12568306010929,0.0,80.87431693989072,183,1,0.35204662888468574,L4
dlgs_56_2017,art17,0.0,88.66995073891626,0.0,11.330049261083744,406,1,0.2548958331876942,L2
dlgs_56_2017,art18,2.575107296137339,97.42489270386267,0.0,0.0,233,1,0.08630705882572268,L2
dlgs_56_2017,art19,0.0,100.0,0.0,0.0,506,1,0.0,L2
dlgs_56_2017,art2,0.0,100.0,0.0,0.0,57,1,0.0,L2
dlgs_56_2017,art20,0.0,100.0,0.0,0.0,120,1,0.0,L2
dlgs_56_2017,art21,0.0,100.0,0.0,0.0,252,1,0.0,L2
dlgs_56_2017,art22,0.0,100.0,0.0,0.0,150,1,0.0,L2
dlgs_56_2017,art23,0.0,100.0,0.0,0.0,215,1,0.0,L2
dlgs_56_2017,art24,0.0,100.0,0.0,0.0,90,1,0.0,L2
dlgs_56_2017,art25,0.0,100.0,0.0,0.0,487,1,0.0,L2
dlgs_56_2017,art26,0.0,100.0,0.0,0.0,165,1,0.0,L2
dlgs_56_2017,art27,0.0,100.0,0.0,0.0,218,1,0.0,L2
dlgs_56_2017,art28,0.0,100.0,0.0,0.0,59,1,0.0,L2
dlgs_56_2017,art29,63.63636363636363,36.36363636363637,0.0,0.0,44,1,0.47283015085762503,L1
dlgs_56_2017,art3,0.0,100.0,0.0,0.0,38,1,0.0,L2
dlgs_56_2017,art30,0.0,100.0,0.0,0.0,41,1,0.0,L2
dlgs_56_2017,art31,0.0,73.22834645669292,26.77165354330709,0.0,127,1,0.41908444416559865,L2
dlgs_56_2017,art32,0.0,100.0,0.0,0.0,363,1,0.0,L2
dlgs_56_2017,art33,0.0,100.0,0.0,0.0,40,1,0.0,L2
dlgs_56_2017,art34,0.0,100.0,0.0,0.0,70,1,0.0,L2
dlgs_56_2017,art35,0.0,100.0,0.0,0.0,46,1,0.0,L2
dlgs_56_2017,art36,0.0,100.0,0.0,0.0,41,1,0.0,L2
dlgs_56_2017,art37,0.0,100.0,0.0,0.0,45,1,0.0,L2
dlgs_56_2017,art38,0.0,100.0,0.0,0.0,473,1,0.0,L2
dlgs_56_2017,art39,0.0,100.0,0.0,0.0,60,1,0.0,L2
dlgs_56_2017,art4,100.0,0.0,0.0,0.0,975,1,0.0,L1
dlgs_56_2017,art40,0.0,100.0,0.0,0.0,93,1,0.0,L2
dlgs_56_2017,art41,0.0,100.0,0.0,0.0,83,1,0.0,L2
dlgs_56_2017,art42,0.0,100.0,0.0,0.0,42,1,0.0,L2
dlgs_56_2017,art43,0.0,100.0,0.0,0.0,43,1,0.0,L2
dlgs_56_2017,art44,5.128205128205128,94.87179487179486,0.0,0.0,39,1,0.1459091268567479,L2
dlgs_56_2017,art45,0.0,100.0,0.0,0.0,109,1,0.0,L2
dlgs_56_2017,art46,0.0,100.0,0.0,0.0,314,1,0.0,L2
dlgs_56_2017,art47,0.0,100.0,0.0,0.0,103,1,0.0,L2
dlgs_56_2017,art48,0.0,87.16981132075472,0.0,12.830188679245284,265,1,0.2763813201323577,L2
dlgs_56_2017,art49,0.0,100.0,0.0,0.0,338,1,0.0,L2
dlgs_56_2017,art5,0.0,100.0,0.0,0.0,42,1,0.0,L2
dlgs_56_2017,art50,0.0,100.0,0.0,0.0,62,1,0.0,L2
dlgs_56_2017,art51,0.0,100.0,0.0,0.0,119,1,0.0,L2
dlgs_56_2017,art52,0.0,100.0,0.0,0.0,592,1,0.0,L2
dlgs_56_2017,art53,0.0,41.4985590778098,0.0,58.501440922190206,347,1,0.48952216202758275,L4
dlgs_56_2017,art54,0.0,100.0,0.0,0.0,62,1,0.0,L2
dlgs_56_2017,art55,0.0,27.647058823529413,0.0,72.35294117647058,170,1,0.4252985249038751,L4
dlgs_56_2017,art56,0.0,100.0,0.0,0.0,160,1,0.0,L2
dlgs_56_2017,art57,0.0,100.0,0.0,0.0,41,1,0.0,L2
dlgs_56_2017,art58,0.0,100.0,0.0,0.0,43,1,0.0,L2
dlgs_56_2017,art59,0.0,100.0,0.0,0.0,415,1,0.0,L2
dlgs_56_2017,art6,0.0,100.0,0.0,0.0,54,1,0.0,L2
dlgs_56_2017,art60,0.0,100.0,0.0,0.0,491,1,0.0,L2
dlgs_56_2017,art61,41.02564102564102,58.97435897435898,0.0,0.0,39,1,0.48831745427930995,L2
dlgs_56_2017,art62,0.0,100.0,0.0,0.0,246,1,0.0,L2
dlgs_56_2017,art63,42.857142857142854,57.14285714285714,0.0,0.0,42,1,0.49261406657443074,L2
dlgs_56_2017,art64,0.0,100.0,0.0,0.0,35,1,0.0,L2
dlgs_56_2017,art65,0.0,100.0,0.0,0.0,142,1,0.0,L2
dlgs_56_2017,art66,0.0,100.0,0.0,0.0,687,1,0.0,L2
dlgs_56_2017,art67,0.0,100.0,0.0,0.0,138,1,0.0,L2
dlgs_56_2017,art68,0.0,100.0,0.0,0.0,121,1,0.0,L2
dlgs_56_2017,art69,0.0,100.0,0.0,0.0,585,1,0.0,L2
dlgs_56_2017,art7,0.0,100.0,0.0,0.0,45,1,0.0,L2
dlgs_56_2017,art70,0.0,100.0,0.0,0.0,290,1,0.0,L2
dlgs_56_2017,art71,0.0,100.0,0.0,0.0,84,1,0.0,L2
dlgs_56_2017,art72,0.0,100.0,0.0,0.0,109,1,0.0,L2
dlgs_56_2017,art73,0.0,100.0,0.0,0.0,75,1,0.0,L2
dlgs_56_2017,art74,0.0,70.0,0.0,30.0,80,1,0.4406454481726513,L2
dlgs_56_2017,art75,0.0,100.0,0.0,0.0,321,1,0.0,L2
dlgs_56_2017,art76,0.0,100.0,0.0,0.0,285,1,0.0,L2
dlgs_56_2017,art77,0.0,100.0,0.0,0.0,236,1,0.0,L2
dlgs_56_2017,art78,0.0,100.0,0.0,0.0,73,1,0.0,L2
dlgs_56_2017,art79,0.0,100.0,0.0,0.0,135,1,0.0,L2
dlgs_56_2017,art8,0.0,100.0,0.0,0.0,51,1,0.0,L2
dlgs_56_2017,art80,0.0,100.0,0.0,0.0,35,1,0.0,L2
dlgs_56_2017,art81,51.42857142857142,48.57142857142857,0.0,0.0,35,1,0.49970553092668263,L1
dlgs_56_2017,art82,0.0,100.0,0.0,0.0,42,1,0.0,L2
dlgs_56_2017,art83,51.42857142857142,48.57142857142857,0.0,0.0,35,1,0.49970553092668263,L1
dlgs_56_2017,art84,0.0,100.0,0.0,0.0,35,1,0.0,L2
dlgs_56_2017,art85,0.0,100.0,0.0,0.0,85,1,0.0,L2
dlgs_56_2017,art86,0.0,100.0,0.0,0.0,111,1,0.0,L2
dlgs_56_2017,art87,0.0,100.0,0.0,0.0,126,1,0.0,L2
dlgs_56_2017,art88,12.980769230769232,87.01923076923077,0.0,0.0,416,1,0.278455270799789,L2
dlgs_56_2017,art89,40.0,60.0,0.0,0.0,40,1,0.4854752957846393,L2
dlgs_56_2017,art9,25.850340136054424,74.14965986394559,0.0,0.0,147,1,0.41223978692262586,L2
dlgs_56_2017,art90,0.0,100.0,0.0,0.0,57,1,0.0,L2
dlgs_56_2017,art91,0.0,100.0,0.0,0.0,42,1,0.0,L2
dlgs_56_2017,art92,51.42857142857142,48.57142857142857,0.0,0.0,35,1,0.49970553092668263,L1
dlgs_56_2017,art93,0.0,100.0,0.0,0.0,283,1,0.0,L2
dlgs_56_2017,art94,0.0,100.0,0.0,0.0,35,1,0.0,L2
dlgs_56_2017,art95,0.0,100.0,0.0,0.0,76,1,0.0,L2
dlgs_56_2017,art96,0.0,100.0,0.0,0.0,38,1,0.0,L2
dlgs_56_2017,art97,0.0,100.0,0.0,0.0,130,1,0.0,L2
dlgs_56_2017,art98,0.0,100.0,0.0,0.0,64,1,0.0,L2
dlgs_56_2017,art99,0.0,25.19280205655527,0.0,74.80719794344472,389,1,0.40715984263189064,L4
dlgs_59_2010,art1,100.0,0.0,0.0,0.0,42,1,0.0,L1
dlgs_59_2010,art10,100.0,0.0,0.0,0.0,42,1,0.0,L1
dlgs_59_2010,art11,100.0,0.0,0.0,0.0,324,1,0.0,L1
dlgs_59_2010,art12,100.0,0.0,0.0,0.0,285,1,0.0,L1
dlgs_59_2010,art13,0.0,0.0,0.0,100.0,170,1,0.0,L4
dlgs_59_2010,art14,100.0,0.0,0.0,0.0,151,1,0.0,L1
dlgs_59_2010,art15,49.586776859504134,50.413223140495866,0.0,0.0,121,1,0.4999753637737461,L2
dlgs_59_2010,art16,0.0,100.0,0.0,0.0,197,1,0.0,L2
dlgs_59_2010,art17,0.0,100.0,0.0,0.0,254,1,0.0,L2
dlgs_59_2010,art18,0.0,0.0,0.0,100.0,97,1,0.0,L4
dlgs_59_2010,art19,56.730769230769226,18.75,0.0,24.519230769230766,208,1,0.7070076963274862,L1
dlgs_59_2010,art2,100.0,0.0,0.0,0.0,164,1,0.0,L1
dlgs_59_2010,art20,48.57142857142857,51.42857142857142,0.0,0.0,105,1,0.49970553092668263,L2
dlgs_59_2010,art21,100.0,0.0,0.0,0.0,261,1,0.0,L1
dlgs_59_2010,art22,100.0,0.0,0.0,0.0,400,1,0.0,L1
dlgs_59_2010,art23,100.0,0.0,0.0,0.0,110,1,0.0,L1
dlgs_59_2010,art24,100.0,0.0,0.0,0.0,39,1,0.0,L1
dlgs_59_2010,art25,0.0,100.0,0.0,0.0,509,1,0.0,L2
dlgs_59_2010,art26,58.91472868217055,41.08527131782946,0.0,0.0,258,1,0.48847302505357515,L1
dlgs_59_2010,art27,0.0,100.0,0.0,0.0,196,1,0.0,L2
dlgs_59_2010,art28,100.0,0.0,0.0,0.0,76,1,0.0,L1
dlgs_59_2010,art29,100.0,0.0,0.0,0.0,99,1,0.0,L1
dlgs_59_2010,art3,100.0,0.0,0.0,0.0,53,1,0.0,L1
dlgs_59_2010,art30,0.0,0.0,37.640449438202246,62.35955056179775,356,1,0.4777314979575473,L4
dlgs_59_2010,art31,0.0,100.0,0.0,0.0,569,1,0.0,L2
dlgs_59_2010,art32,0.0,100.0,0.0,0.0,279,1,0.0,L2
dlgs_59_2010,art33,0.0,100.0,0.0,0.0,109,1,0.0,L2
dlgs_59_2010,art34,40.36144578313253,15.66265060240964,43.97590361445783,0.0,166,1,0.7342166977546595,L3
dlgs_59_2010,art35,60.86956521739131,39.130434782608695,0.0,0.0,161,1,0.48281806524260984,L1
dlgs_59_2010,art36,15.09433962264151,5.89622641509434,0.0,79.00943396226415,424,1,0.46056140986403316,L4
dlgs_59_2010,art37,0.0,0.0,0.0,100.0,200,1,0.0,L4
dlgs_59_2010,art38,0.0,0.0,0.0,100.0,201,1,0.0,L4
dlgs_59_2010,art39,0.0,0.0,0.0,100.0,181,1,0.0,L4
dlgs_59_2010,art4,46.0,54.0,0.0,0.0,150,1,0.49768921796741783,L2
dlgs_59_2010,art40,0.0,0.0,0.0,100.0,255,1,0.0,L4
dlgs_59_2010,art41,0.0,31.15942028985507,0.0,68.84057971014492,138,1,0.447502563020193,L4
dlgs_59_2010,art42,17.010309278350515,58.24742268041238,0.0,24.742268041237114,194,1,0.6937104686038494,L2
dlgs_59_2010,art43,0.0,100.0,0.0,0.0,295,1,0.0,L2
dlgs_59_2010,art44,100.0,0.0,0.0,0.0,68,1,0.0,L1
dlgs_59_2010,art45,10.185185185185185,89.81481481481481,0.0,0.0,216,1,0.2374192427077353,L2
dlgs_59_2010,art46,100.0,0.0,0.0,0.0,100,1,0.0,L1
dlgs_59_2010,art47,100.0,0.0,0.0,0.0,76,1,0.0,L1
dlgs_59_2010,art48,100.0,0.0,0.0,0.0,35,1,0.0,L1
dlgs_59_2010,art49,9.39947780678851,90.60052219321149,0.0,0.0,383,1,0.22483257033364804,L2
dlgs_59_2010,art5,100.0,0.0,0.0,0.0,45,1,0.0,L1
dlgs_59_2010,art50,0.0,100.0,0.0,0.0,279,1,0.0,L2
dlgs_59_2010,art51,0.0,100.0,0.0,0.0,254,1,0.0,L2
dlgs_59_2010,art52,100.0,0.0,0.0,0.0,256,1,0.0,L1
dlgs_59_2010,art53,0.0,100.0,0.0,0.0,235,1,0.0,L2
dlgs_59_2010,art54,0.0,100.0,0.0,0.0,297,1,0.0,L2
dlgs_59_2010,art55,62.60869565217392,37.391304347826086,0.0,0.0,115,1,0.47681465639455034,L1
dlgs_59_2010,art56,82.11382113821138,17.88617886178862,0.0,0.0,246,1,0.3387903594872834,L1
dlgs_59_2010,art57,0.0,100.0,0.0,0.0,210,1,0.0,L2
dlgs_59_2010,art58,46.45161290322581,53.5483870967742,0.0,0.0,155,1,0.4981819660149359,L2
dlgs_59_2010,art59,48.64864864864865,51.35135135135135,0.0,0.0,37,1,0.4997365086502968,L2
dlgs_59_2010,art6,100.0,0.0,0.0,0.0,84,1,0.0,L1
dlgs_59_2010,art60,0.0,100.0,0.0,0.0,215,1,0.0,L2
dlgs_59_2010,art61,0.0,100.0,0.0,0.0,129,1,0.0,L2
dlgs_59_2010,art62,0.0,100.0,0.0,0.0,134,1,0.0,L2
dlgs_59_2010,art63,100.0,0.0,0.0,0.0,35,1,0.0,L1
dlgs_59_2010,art64,3.691275167785235,86.80089485458613,0.0,9.507829977628637,894,1,0.3378621521369314,L2
dlgs_59_2010,art65,0.0,100.0,0.0,0.0,123,1,0.0,L2
dlgs_59_2010,art66,10.714285714285714,89.28571428571429,0.0,0.0,168,1,0.24561866946947153,L2
dlgs_59_2010,art67,14.782608695652174,85.21739130434783,0.0,0.0,115,1,0.302186619574944,L2
dlgs_59_2010,art68,12.878787878787879,87.12121212121212,0.0,0.0,132,1,0.27705226975221764,L2
dlgs_59_2010,art69,0.0,100.0,0.0,0.0,367,1,0.0,L2
dlgs_59_2010,art7,100.0,0.0,0.0,0.0,154,1,0.0,L1
dlgs_59_2010,art70,100.0,0.0,0.0,0.0,33,1,0.0,L1
dlgs_59_2010,art71,67.5257731958763,32.47422680412371,0.0,0.0,776,1,0.4547320681511246,L1
dlgs_59_2010,art72,0.0,100.0,0.0,0.0,82,1,0.0,L2
dlgs_59_2010,art73,12.669683257918551,87.33031674208145,0.0,0.0,221,1,0.27415456782235914,L2
