:ID,celex_id,celex_clean,work_title,year_final,legal_type_normalized,era,decade,eurovoc_concepts:STRING[],domains:STRING[],subdomains:STRING[],url,sector,sector_label,resource_legal_type,legal_type_class,n_eurovoc_concepts
31978L0052,31978L0052,31978L0052,,1978.0,Directive,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31978L0052,3,LegalAct,,Directive,0
31978L0170,31978L0170,31978L0170,,1978.0,Directive,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31978L0170,3,LegalAct,,Directive,0
31978L0660,31978L0660,31978L0660,,1978.0,Directive,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31978L0660,3,LegalAct,,Directive,0
31978L0855,31978L0855,31978L0855,,1978.0,Directive,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31978L0855,3,LegalAct,,Directive,0
31978L0932,31978L0932,31978L0932,,1978.0,Directive,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31978L0932,3,LegalAct,,Directive,0
31978R0649,31978R0649,31978R0649,,1978.0,Regulation,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31978R0649,3,LegalAct,,Regulation,0
31979D0509,31979D0509,31979D0509,,1979.0,Decision,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31979D0509,3,LegalAct,,Decision,0
31979D0542,31979D0542,31979D0542,,1979.0,Decision,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31979D0542,3,LegalAct,,Decision,0
31979D0743,31979D0743,31979D0743,,1979.0,Decision,Pre-Single European Act,1970.0,Netherlands;4006 business organisation;7206 Europe;Benelux countries;7231 economic geography;16 ECONOMICS;establishment;Council of Europe countries;restriction on competition;7236 political geography;6031 agri-foodstuffs;1606 economic policy;State aid;60 AGRI-FOODSTUFFS;NATO countries;investment aid;subsidiary;agri-foodstuffs;OECD countries;EU Member State;economic support;Western Europe;4031 competition;40 BUSINESS AND COMPETITION;company structure;WEU countries;72 GEOGRAPHY;tobacco industry,60 AGRI-FOODSTUFFS;40 BUSINESS AND COMPETITION;16 ECONOMICS;72 GEOGRAPHY,6031 agri-foodstuffs;1606 economic policy;4006 business organisation;4031 competition;7206 Europe;7231 economic geography;7236 political geography,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31979D0743,3,LegalAct,,Decision,28
31979D0946,31979D0946,31979D0946,,1979.0,Decision,Pre-Single European Act,1970.0,"humanitarian aid;08 INTERNATIONAL RELATIONS;0811 cooperation policy;28 SOCIAL QUESTIONS;social life;7206 Europe;common agricultural policy;7231 economic geography;powdered milk;Council of Europe countries;France;7236 political geography;food aid;60 AGRI-FOODSTUFFS;6016 processed agricultural produce;NATO countries;aid policy;agri-monetary policy;countries of the Pacific Community;milk product;56 AGRICULTURE, FORESTRY AND FISHERIES;OECD countries;association;EU Member State;Western Europe;2826 social affairs;collective activities;WEU countries;72 GEOGRAPHY;5606 agricultural policy;monetary compensatory amount","28 SOCIAL QUESTIONS;60 AGRI-FOODSTUFFS;08 INTERNATIONAL RELATIONS;72 GEOGRAPHY;56 AGRICULTURE, FORESTRY AND FISHERIES",2826 social affairs;7206 Europe;6016 processed agricultural produce;7231 economic geography;5606 agricultural policy;7236 political geography;0811 cooperation policy,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31979D0946,3,LegalAct,,Decision,31
31979L0831,31979L0831,31979L0831,,1979.0,Directive,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31979L0831,3,LegalAct,,Directive,0
31979R0938,31979R0938,31979R0938,,1979.0,Regulation,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31979R0938,3,LegalAct,,Regulation,0
31979R1430,31979R1430,31979R1430,,1979.0,Regulation,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31979R1430,3,LegalAct,,Regulation,0
31979R2173,31979R2173,31979R2173,,1979.0,Regulation,Pre-Single European Act,1970.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31979R2173,3,LegalAct,,Regulation,0
31979R2955,31979R2955,31979R2955,,1979.0,Regulation,Pre-Single European Act,1970.0,0436 executive power and public service;regulations for civil servants;04 POLITICS;administrative structures;44 EMPLOYMENT AND WORKING CONDITIONS;1006 EU institutions and European civil service;10 EUROPEAN UNION;allowances and expenses;European civil service;4421 personnel management and staff remuneration;remuneration of work;servant (EU);civil service,04 POLITICS;44 EMPLOYMENT AND WORKING CONDITIONS;10 EUROPEAN UNION,0436 executive power and public service;4421 personnel management and staff remuneration;1006 EU institutions and European civil service,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31979R2955,3,LegalAct,,Regulation,13
31980D0505,31980D0505,31980D0505,,1980.0,Decision,Pre-Single European Act,1980.0,"1606 economic policy;redirection of production;State aid;agricultural production policy;Mediterranean region (EU);56 AGRICULTURE, FORESTRY AND FISHERIES;10 EUROPEAN UNION;1021 EU finance;Structural Funds;5631 agricultural activity;fund (EU);EU financing;5611 agricultural structures and production;viticulture;economic support;EU financial instrument;European Region;crop production;16 ECONOMICS;EAGGF Guidance Section;1616 regions and regional policy","16 ECONOMICS;56 AGRICULTURE, FORESTRY AND FISHERIES;10 EUROPEAN UNION",5631 agricultural activity;1606 economic policy;5611 agricultural structures and production;1616 regions and regional policy;1021 EU finance,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31980D0505,3,LegalAct,,Decision,21
31980L0181,31980L0181,31980L0181,,1980.0,Directive,Pre-Single European Act,1980.0,6821 mechanical engineering;applied sciences;36 SCIENCE;10 EUROPEAN UNION;EU law;metrology;precision engineering;3606 natural and applied sciences;measuring equipment;approximation of laws;1011 European Union law;68 INDUSTRY,68 INDUSTRY;36 SCIENCE;10 EUROPEAN UNION,6821 mechanical engineering;3606 natural and applied sciences;1011 European Union law,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31980L0181,3,LegalAct,,Directive,12
31980R0308,31980R0308,31980R0308,,1980.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31980R0308,3,LegalAct,,Regulation,0
31980R1596,31980R1596,31980R1596,,1980.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31980R1596,3,LegalAct,,Regulation,0
31980R1621,31980R1621,31980R1621,,1980.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31980R1621,3,LegalAct,,Regulation,0
31980R3448,31980R3448,31980R3448,,1980.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31980R3448,3,LegalAct,,Regulation,0
31980Y0103(01),31980Y0103(01),31980Y010301,,1980.0,Legislative_Act,Pre-Single European Act,1980.0,4406 employment;vocational guidance;3216 organisation of teaching;44 EMPLOYMENT AND WORKING CONDITIONS;10 EUROPEAN UNION;EU law;vocational training;4416 organisation of work and working conditions;organisation of teaching;working conditions;32 EDUCATION AND COMMUNICATIONS;approximation of laws;occupational safety;1011 European Union law;employment structure;youth employment,32 EDUCATION AND COMMUNICATIONS;44 EMPLOYMENT AND WORKING CONDITIONS;10 EUROPEAN UNION,4406 employment;4416 organisation of work and working conditions;3216 organisation of teaching;1011 European Union law,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31980Y0103(01),3,LegalAct,,Legislative_Act,16
31981D0019,31981D0019,31981D0019,,1981.0,Decision,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31981D0019,3,LegalAct,,Decision,0
31981D0125,31981D0125,31981D0125,,1981.0,Decision,Pre-Single European Act,1980.0,2006 trade policy;market support;7206 Europe;7231 economic geography;market intervention;Council of Europe countries;trade policy;6026 foodstuff;7236 political geography;commercial transaction;60 AGRI-FOODSTUFFS;concentrated product;intervention stock;6016 processed agricultural produce;NATO countries;milk product;processed foodstuff;butter;OECD countries;EU Member State;Western Europe;sale;Germany;20 TRADE;2031 marketing;WEU countries;72 GEOGRAPHY;discount sale,60 AGRI-FOODSTUFFS;20 TRADE;72 GEOGRAPHY,7206 Europe;6016 processed agricultural produce;7231 economic geography;2031 marketing;2006 trade policy;6026 foodstuff;7236 political geography,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31981D0125,3,LegalAct,,Decision,28
31981D0647,31981D0647,31981D0647,,1981.0,Decision,Pre-Single European Act,1980.0,76 INTERNATIONAL ORGANISATIONS;6806 industrial structures and policy;industrial project;7611 European organisations;industrial policy;European organisation;7206 Europe;Benelux countries;7231 economic geography;16 ECONOMICS;Belgo-Luxembourg Economic Union;66 ENERGY;Council of Europe countries;aid to industry;7236 political geography;1606 economic policy;State aid;NATO countries;investment aid;6611 coal and mining industries;OECD countries;EU Member State;economic support;Western Europe;Belgium;coal industry;WEU countries;72 GEOGRAPHY;68 INDUSTRY,76 INTERNATIONAL ORGANISATIONS;16 ECONOMICS;66 ENERGY;72 GEOGRAPHY;68 INDUSTRY,7611 European organisations;1606 economic policy;7206 Europe;7231 economic geography;6806 industrial structures and policy;6611 coal and mining industries;7236 political geography,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31981D0647,3,LegalAct,,Decision,29
31981D0720(01),31981D0720(01),31981D072001,,1981.0,Decision,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31981D0720(01),3,LegalAct,,Decision,0
31981D0969,31981D0969,31981D0969,,1981.0,Decision,Pre-Single European Act,1980.0,Netherlands;NATO countries;OECD countries;6811 chemistry;EU Member State;Western Europe;4031 competition;7206 Europe;dominant position;Benelux countries;7231 economic geography;rubber industry;40 BUSINESS AND COMPETITION;Council of Europe countries;WEU countries;pneumatic tyre;72 GEOGRAPHY;restriction on competition;68 INDUSTRY;7236 political geography;chemical industry,40 BUSINESS AND COMPETITION;72 GEOGRAPHY;68 INDUSTRY,6811 chemistry;4031 competition;7206 Europe;7231 economic geography;7236 political geography,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31981D0969,3,LegalAct,,Decision,21
31981D0969R(02),31981D0969R(02),31981D0969R02,,1981.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31981D0969R(02),3,LegalAct,,Regulation,0
31981L0006,31981L0006,31981L0006,,1981.0,Directive,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31981L0006,3,LegalAct,,Directive,0
31981R0348R(01),31981R0348R(01),31981R0348R01,,1981.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31981R0348R(01),3,LegalAct,,Regulation,0
31981R3149,31981R3149,31981R3149,,1981.0,Regulation,Pre-Single European Act,1980.0,6811 chemistry;2011 tariff policy;chemical product;common tariff policy;customs tariff;common customs tariff;20 TRADE;tariff nomenclature;chemical compound;68 INDUSTRY;chemical industry,20 TRADE;68 INDUSTRY,6811 chemistry;2011 tariff policy,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31981R3149,3,LegalAct,,Regulation,11
31981R3245,31981R3245,31981R3245,,1981.0,Regulation,Pre-Single European Act,1980.0,Commission Delegation;EU office or agency;08 INTERNATIONAL RELATIONS;44 EMPLOYMENT AND WORKING CONDITIONS;1006 EU institutions and European civil service;economic development;10 EUROPEAN UNION;0811 cooperation policy;European Commission;cooperation policy;developing countries;EU institution;16 ECONOMICS;1611 economic conditions;4421 personnel management and staff remuneration;personnel administration,16 ECONOMICS;08 INTERNATIONAL RELATIONS;44 EMPLOYMENT AND WORKING CONDITIONS;10 EUROPEAN UNION,1611 economic conditions;4421 personnel management and staff remuneration;1006 EU institutions and European civil service;0811 cooperation policy,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31981R3245,3,LegalAct,,Regulation,16
31982D0198,31982D0198,31982D0198,,1982.0,Decision,Pre-Single European Act,1980.0,"2011 tariff policy;scientific apparatus;medical diagnosis;6416 research and intellectual property;research;life sciences;28 SOCIAL QUESTIONS;precision engineering;3606 natural and applied sciences;common tariff policy;64 PRODUCTION, TECHNOLOGY AND RESEARCH;medical science;2841 health;6821 mechanical engineering;common customs tariff;exemption from customs duties;zoology;36 SCIENCE;animal experimentation;tariff policy;medicine;biology;20 TRADE;68 INDUSTRY","28 SOCIAL QUESTIONS;64 PRODUCTION, TECHNOLOGY AND RESEARCH;20 TRADE;68 INDUSTRY;36 SCIENCE",6821 mechanical engineering;3606 natural and applied sciences;2011 tariff policy;2841 health;6416 research and intellectual property,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982D0198,3,LegalAct,,Decision,24
31982D0380,31982D0380,31982D0380,,1982.0,Decision,Pre-Single European Act,1980.0,6821 mechanical engineering;2011 tariff policy;common customs tariff;exemption from customs duties;medical device;organisation of health care;health policy;scientific apparatus;tariff policy;28 SOCIAL QUESTIONS;precision engineering;common tariff policy;20 TRADE;2841 health;68 INDUSTRY,28 SOCIAL QUESTIONS;20 TRADE;68 INDUSTRY,6821 mechanical engineering;2011 tariff policy;2841 health,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982D0380,3,LegalAct,,Decision,15
31982D0382,31982D0382,31982D0382,,1982.0,Decision,Pre-Single European Act,1980.0,6821 mechanical engineering;2011 tariff policy;common customs tariff;exemption from customs duties;scientific apparatus;36 SCIENCE;tariff policy;life sciences;precision engineering;3606 natural and applied sciences;common tariff policy;biology;botany;20 TRADE;68 INDUSTRY,20 TRADE;68 INDUSTRY;36 SCIENCE,6821 mechanical engineering;3606 natural and applied sciences;2011 tariff policy,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982D0382,3,LegalAct,,Decision,15
31982D0481,31982D0481,31982D0481,,1982.0,Decision,Pre-Single European Act,1980.0,6821 mechanical engineering;2011 tariff policy;common customs tariff;exemption from customs duties;scientific apparatus;36 SCIENCE;tariff policy;precision engineering;3606 natural and applied sciences;common tariff policy;20 TRADE;physical sciences;68 INDUSTRY;spectrometry,20 TRADE;68 INDUSTRY;36 SCIENCE,6821 mechanical engineering;3606 natural and applied sciences;2011 tariff policy,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982D0481,3,LegalAct,,Decision,14
31982D0588,31982D0588,31982D0588,,1982.0,Decision,Pre-Single European Act,1980.0,6821 mechanical engineering;2011 tariff policy;common customs tariff;exemption from customs duties;aeronautical industry;scientific apparatus;tariff policy;precision engineering;mechanical engineering;common tariff policy;20 TRADE;68 INDUSTRY,20 TRADE;68 INDUSTRY,6821 mechanical engineering;2011 tariff policy,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982D0588,3,LegalAct,,Decision,12
31982D0590,31982D0590,31982D0590,,1982.0,Decision,Pre-Single European Act,1980.0,6821 mechanical engineering;2011 tariff policy;common customs tariff;exemption from customs duties;scientific apparatus;36 SCIENCE;tariff policy;precision engineering;3606 natural and applied sciences;common tariff policy;acoustics;20 TRADE;physical sciences;68 INDUSTRY,20 TRADE;68 INDUSTRY;36 SCIENCE,6821 mechanical engineering;3606 natural and applied sciences;2011 tariff policy,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982D0590,3,LegalAct,,Decision,14
31982D0595,31982D0595,31982D0595,,1982.0,Decision,Pre-Single European Act,1980.0,76 INTERNATIONAL ORGANISATIONS;contract of carriage;4806 transport policy;48 TRANSPORT;7611 European organisations;European organisation;carriage of passengers;7206 Europe;Benelux countries;7231 economic geography;Belgo-Luxembourg Economic Union;Council of Europe countries;France;7236 political geography;transport authorisation;NATO countries;countries of the Pacific Community;OECD countries;EU Member State;Western Europe;Luxembourg;4811 organisation of transport;transport regulations;organisation of transport;small state;WEU countries;72 GEOGRAPHY,76 INTERNATIONAL ORGANISATIONS;48 TRANSPORT;72 GEOGRAPHY,7611 European organisations;7206 Europe;4811 organisation of transport;7231 economic geography;4806 transport policy;7236 political geography,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982D0595,3,LegalAct,,Decision,27
31982D0689,31982D0689,31982D0689,,1982.0,Decision,Pre-Single European Act,1980.0,6821 mechanical engineering;2011 tariff policy;common customs tariff;exemption from customs duties;6826 electronics and electrical engineering;electronics industry;scientific apparatus;36 SCIENCE;tariff policy;precision engineering;3606 natural and applied sciences;common tariff policy;apparatus based on the use of rays;20 TRADE;physical sciences;ionising radiation;68 INDUSTRY,20 TRADE;68 INDUSTRY;36 SCIENCE,6821 mechanical engineering;3606 natural and applied sciences;2011 tariff policy;6826 electronics and electrical engineering,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982D0689,3,LegalAct,,Decision,17
31982H0604,31982H0604,31982H0604,,1982.0,Legislative_Act,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982H0604,3,LegalAct,,Legislative_Act,0
31982L0243,31982L0243,31982L0243,,1982.0,Directive,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982L0243,3,LegalAct,,Directive,0
31982L0501,31982L0501,31982L0501,,1982.0,Directive,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982L0501,3,LegalAct,,Directive,0
31982L0624,31982L0624,31982L0624,,1982.0,Directive,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982L0624,3,LegalAct,,Directive,0
31982R1160,31982R1160,31982R1160,,1982.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982R1160,3,LegalAct,,Regulation,0
31982R1244,31982R1244,31982R1244,,1982.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982R1244,3,LegalAct,,Regulation,0
31982R1766,31982R1766,31982R1766,,1982.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982R1766,3,LegalAct,,Regulation,0
31982R1975,31982R1975,31982R1975,,1982.0,Regulation,Pre-Single European Act,1980.0,"sheep;Southern Europe;7206 Europe;7231 economic geography;16 ECONOMICS;5626 means of agricultural production;Council of Europe countries;means of agricultural production;cattle;rural development;7236 political geography;1616 regions and regional policy;1606 economic policy;State aid;policy on agricultural structures;NATO countries;livestock;regions of Greece;regional policy;farm modernisation;56 AGRICULTURE, FORESTRY AND FISHERIES;OECD countries;goat;EU Member State;5611 agricultural structures and production;economic support;7211 regions of EU Member States;Greece;WEU countries;72 GEOGRAPHY","16 ECONOMICS;72 GEOGRAPHY;56 AGRICULTURE, FORESTRY AND FISHERIES",1606 economic policy;5611 agricultural structures and production;7206 Europe;7231 economic geography;7211 regions of EU Member States;5626 means of agricultural production;7236 political geography;1616 regions and regional policy,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982R1975,3,LegalAct,,Regulation,30
31982R2497,31982R2497,31982R2497,,1982.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982R2497,3,LegalAct,,Regulation,0
31982R2738,31982R2738,31982R2738,,1982.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31982R2738,3,LegalAct,,Regulation,0
31983D0255,31983D0255,31983D0255,,1983.0,Decision,Pre-Single European Act,1980.0,"52 ENVIRONMENT;livestock;swine;56 AGRICULTURE, FORESTRY AND FISHERIES;10 EUROPEAN UNION;pollution control measures;1021 EU finance;5631 agricultural activity;EU financing;Sardinia;animal disease;regions of Italy;7211 regions of EU Member States;animal plague;decontamination;animal health;5626 means of agricultural production;5206 environmental policy;72 GEOGRAPHY","52 ENVIRONMENT;72 GEOGRAPHY;56 AGRICULTURE, FORESTRY AND FISHERIES;10 EUROPEAN UNION",5631 agricultural activity;7211 regions of EU Member States;5626 means of agricultural production;5206 environmental policy;1021 EU finance,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983D0255,3,LegalAct,,Decision,19
31983D0269,31983D0269,31983D0269,,1983.0,Decision,Pre-Single European Act,1980.0,6821 mechanical engineering;2011 tariff policy;common customs tariff;exemption from customs duties;scientific apparatus;36 SCIENCE;tariff policy;precision engineering;3606 natural and applied sciences;common tariff policy;fundamental particle;20 TRADE;nuclear physics;physical sciences;68 INDUSTRY,20 TRADE;68 INDUSTRY;36 SCIENCE,6821 mechanical engineering;3606 natural and applied sciences;2011 tariff policy,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983D0269,3,LegalAct,,Decision,15
31983D0314,31983D0314,31983D0314,,1983.0,Decision,Pre-Single European Act,1980.0,"76 INTERNATIONAL ORGANISATIONS;4806 transport policy;48 TRANSPORT;7611 European organisations;transport policy;European organisation;fishing industry;7206 Europe;Benelux countries;7231 economic geography;16 ECONOMICS;petroleum product;petrochemicals;Belgo-Luxembourg Economic Union;motor fuel;66 ENERGY;Council of Europe countries;7236 political geography;1606 economic policy;State aid;6616 oil industry;NATO countries;fisherman;56 AGRICULTURE, FORESTRY AND FISHERIES;OECD countries;EU Member State;economic support;Western Europe;Belgium;5641 fisheries;WEU countries;transport economics;sea fishing;72 GEOGRAPHY;fishing grounds","76 INTERNATIONAL ORGANISATIONS;16 ECONOMICS;66 ENERGY;48 TRANSPORT;72 GEOGRAPHY;56 AGRICULTURE, FORESTRY AND FISHERIES",7611 European organisations;1606 economic policy;6616 oil industry;7206 Europe;7231 economic geography;5641 fisheries;4806 transport policy;7236 political geography,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983D0314,3,LegalAct,,Decision,35
31983D0411,31983D0411,31983D0411,,1983.0,Decision,Pre-Single European Act,1980.0,6821 mechanical engineering;2011 tariff policy;common customs tariff;exemption from customs duties;zoology;scientific apparatus;36 SCIENCE;tariff policy;life sciences;precision engineering;3606 natural and applied sciences;common tariff policy;biology;20 TRADE;68 INDUSTRY,20 TRADE;68 INDUSTRY;36 SCIENCE,6821 mechanical engineering;3606 natural and applied sciences;2011 tariff policy,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983D0411,3,LegalAct,,Decision,15
31983D0435,31983D0435,31983D0435,,1983.0,Decision,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983D0435,3,LegalAct,,Decision,0
31983D0438,31983D0438,31983D0438,,1983.0,Decision,Pre-Single European Act,1980.0,6821 mechanical engineering;2011 tariff policy;common customs tariff;exemption from customs duties;6826 electronics and electrical engineering;electronics industry;scientific apparatus;tariff policy;precision engineering;common tariff policy;apparatus based on the use of rays;20 TRADE;68 INDUSTRY,20 TRADE;68 INDUSTRY,6821 mechanical engineering;2011 tariff policy;6826 electronics and electrical engineering,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983D0438,3,LegalAct,,Decision,13
31983D0590,31983D0590,31983D0590,,1983.0,Decision,Pre-Single European Act,1980.0,6821 mechanical engineering;2011 tariff policy;electrical engineering;common customs tariff;exemption from customs duties;6826 electronics and electrical engineering;electro-magnetic equipment;scientific apparatus;tariff policy;precision engineering;measuring equipment;common tariff policy;20 TRADE;68 INDUSTRY,20 TRADE;68 INDUSTRY,6821 mechanical engineering;2011 tariff policy;6826 electronics and electrical engineering,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983D0590,3,LegalAct,,Decision,14
31983R0084,31983R0084,31983R0084,,1983.0,Regulation,Pre-Single European Act,1980.0,"regulation of agricultural production;redirection of production;agricultural production policy;60 AGRI-FOODSTUFFS;non-marketing premium;6016 processed agricultural produce;3231 information and information processing;disclosure of information;milk product;56 AGRICULTURE, FORESTRY AND FISHERIES;information policy;5631 agricultural activity;5611 agricultural structures and production;animal production;32 EDUCATION AND COMMUNICATIONS;dairy production;milk","60 AGRI-FOODSTUFFS;32 EDUCATION AND COMMUNICATIONS;56 AGRICULTURE, FORESTRY AND FISHERIES",5631 agricultural activity;5611 agricultural structures and production;6016 processed agricultural produce;3231 information and information processing,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983R0084,3,LegalAct,,Regulation,17
31983R0595,31983R0595,31983R0595,,1983.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983R0595,3,LegalAct,,Regulation,0
31983R0787,31983R0787,31983R0787,,1983.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983R0787,3,LegalAct,,Regulation,0
31983R0918,31983R0918,31983R0918,,1983.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983R0918,3,LegalAct,,Regulation,0
31983R1984,31983R1984,31983R1984,,1983.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983R1984,3,LegalAct,,Regulation,0
31983R2289,31983R2289,31983R2289,,1983.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983R2289,3,LegalAct,,Regulation,0
31983R2333,31983R2333,31983R2333,,1983.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983R2333,3,LegalAct,,Regulation,0
31983R2779,31983R2779,31983R2779,,1983.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983R2779,3,LegalAct,,Regulation,0
31983R3656,31983R3656,31983R3656,,1983.0,Regulation,Pre-Single European Act,1980.0,,,,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31983R3656,3,LegalAct,,Regulation,0
31984D0266,31984D0266,31984D0266,,1984.0,Decision,Pre-Single European Act,1980.0,"regional farm policy;10 EUROPEAN UNION;1021 EU finance;Structural Funds;fund (EU);EU financing;EU financial instrument;7206 Europe;7231 economic geography;16 ECONOMICS;Council of Europe countries;France;7236 political geography;1606 economic policy;State aid;hill farming;NATO countries;agrarian reform;countries of the Pacific Community;56 AGRICULTURE, FORESTRY AND FISHERIES;OECD countries;EU Member State;economic support;Western Europe;agricultural policy;WEU countries;72 GEOGRAPHY;5606 agricultural policy;less-favoured agricultural area;EAGGF Guidance Section","16 ECONOMICS;72 GEOGRAPHY;56 AGRICULTURE, FORESTRY AND FISHERIES;10 EUROPEAN UNION",1606 economic policy;7206 Europe;7231 economic geography;5606 agricultural policy;7236 political geography;1021 EU finance,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex:31984D0266,3,LegalAct,,Decision,30
