Source,Target,Type,Id,Label,Weight,start_year,end_year
32013D1313,32007D0124,Directed,74830,,1,2013,2007
32020R0213,32011D0101,Directed,74831,,1,2020,2011
31998D0387,11992E086,Directed,74832,,1,1998,1992
32006R2024,31991L0414,Directed,74833,,1,2006,1991
32009D0360,32004L0035,Directed,74834,,1,2009,2004
32009D0360,32006L0012,Directed,74835,,1,2009,2006
32016D1795,32008L0068,Directed,74836,,1,2016,2008
32022D2255,32021D0891,Directed,74837,,1,2022,2021
32022D2255,32022D0728,Directed,74838,,1,2022,2022
32022D2255,32019D0903,Directed,74839,,1,2022,2019
32025D0394,32022D0266,Directed,74840,,1,2025,2022
32025D0394,12016P017,Directed,74841,,1,2025,2016
32025D0394,32014D0386,Directed,74842,,1,2025,2014
32025D0394,32022R0263,Directed,74843,,1,2025,2022
32025D0394,12016M006,Directed,74844,,1,2025,2016
32025D0394,32014R0833,Directed,74845,,1,2025,2014
32025D0394,32021R0821,Directed,74846,,1,2025,2021
32025D0394,12016P011,Directed,74847,,1,2025,2016
32025D0394,12016M030,Directed,74848,,1,2025,2016
32025D0394,12016P016,Directed,74849,,1,2025,2016
32025D0394,32014R0269,Directed,74850,,1,2025,2014
32025D0394,12016P/TXT,Directed,74851,,1,2025,2016
32025D0394,32015R2447,Directed,74852,,1,2025,2015
32017R1369,12016M005,Directed,74853,,1,2017,2016
32017R1369,32001L0095,Directed,74854,,1,2017,2001
32017R1369,12016E108,Directed,74855,,1,2017,2016
32017R1369,32012R1025,Directed,74856,,1,2017,2012
32017R1369,32008R0765,Directed,74857,,1,2017,2008
32017R1369,12016E107,Directed,74858,,1,2017,2016
32017R1369,32008D0768,Directed,74859,,1,2017,2008
32017R1369,32017D0046,Directed,74860,,1,2017,2017
32017R1369,12016E290,Directed,74861,,1,2017,2016
32017R1369,32016Q0512(01),Directed,74862,,1,2017,2016
32016L0097,32005L0029,Directed,74863,,1,2016,2005
32016L0097,32009L0138,Directed,74864,,1,2016,2009
32016L0097,32001R0045,Directed,74865,,1,2016,2001
32016L0097,32014R1286,Directed,74866,,1,2016,2014
32016L0097,31995L0046,Directed,74867,,1,2016,1995
32016L0097,32013R0575,Directed,74868,,1,2016,2013
32016L0097,32003L0041,Directed,74869,,1,2016,2003
32016L0097,32014L0092,Directed,74870,,1,2016,2014
32016L0097,32010R1094,Directed,74871,,1,2016,2010
32012R1190,32005R2073,Directed,74872,,1,2012,2005
32024L1226,12016M005,Directed,74873,,1,2024,2016
32024L1226,12016M/PRO/21,Directed,74874,,1,2024,2016
32024L1226,32014L0042,Directed,74875,,1,2024,2014
32024L1226,32014L0023,Directed,74876,,1,2024,2014
32024L1226,12016E215,Directed,74877,,1,2024,2016
32024L1226,32012L0013,Directed,74878,,1,2024,2012
32024L1226,32023R1114,Directed,74879,,1,2024,2023
32024L1226,12016P048,Directed,74880,,1,2024,2016
32024L1226,12016M021,Directed,74881,,1,2024,2016
32024L1226,12016P/TXT,Directed,74882,,1,2024,2016
32024L1226,12016E/PRO/21,Directed,74883,,1,2024,2016
32024L1226,12016E/PRO/22,Directed,74884,,1,2024,2016
32024L1226,32014L0024,Directed,74885,,1,2024,2014
32024L1226,32016L1919,Directed,74886,,1,2024,2016
32024L1226,12016M/PRO/22,Directed,74887,,1,2024,2016
32024L1226,32019L1937,Directed,74888,,1,2024,2019
32024L1226,32013L0048,Directed,74889,,1,2024,2013
32024L1226,32021R0821,Directed,74890,,1,2024,2021
32024L1226,32009L0081,Directed,74891,,1,2024,2009
32024L1226,32014L0025,Directed,74892,,1,2024,2014
32024L1226,12016M029,Directed,74893,,1,2024,2016
32013H0730(23),32012H0724(27),Directed,74894,,1,2013,2012
32013H0730(23),32013D0208,Directed,74895,,1,2013,2013
32012R0295,32010R1071,Directed,74896,,1,2012,2010
32012R0295,32010R0273,Directed,74897,,1,2012,2010
32012R0295,32008R0351,Directed,74898,,1,2012,2008
32008R1331,31999R0468,Directed,74899,,1,2008,1999
32008R1331,32008R1332,Directed,74900,,1,2008,2008
32024R0896,32010R1094,Directed,74901,,1,2024,2010
31995R0540,31965L0065,Directed,74902,,1,1995,1965
32022R2118,32016R0679,Directed,74903,,1,2022,2016
32022R2118,32010R1093,Directed,74904,,1,2022,2010
32022R2118,32013R0575,Directed,74905,,1,2022,2013
32012D0804(01),32009D1005,Directed,74906,,1,2012,2009
32009D0613,32005D0145,Directed,74907,,1,2009,2005
32017R1000,32004R0850,Directed,74908,,1,2017,2004
31998D0575,31989L0336,Directed,74909,,1,1998,1989
31998D0575,31973L0023,Directed,74910,,1,1998,1973
32022D1497,32006R1907,Directed,74911,,1,2022,2006
31998D0543,31989L0336,Directed,74912,,1,1998,1989
31998D0543,31973L0023,Directed,74913,,1,1998,1973
32024D1467,32007D0131,Directed,74914,,1,2024,2007
32014R1163,32013R0575,Directed,74915,,1,2014,2013
32014R1163,31998R2532,Directed,74916,,1,2014,1998
31996L0067,11992E061,Directed,74917,,1,1996,1992
31996L0067,31992R2409,Directed,74918,,1,1996,1992
31996L0067,31992R2407,Directed,74919,,1,1996,1992
31996L0067,11992E007A,Directed,74920,,1,1996,1992
31996L0067,11992E090,Directed,74921,,1,1996,1992
31996L0067,31992R2408,Directed,74922,,1,1996,1992
31996L0067,11992E059,Directed,74923,,1,1996,1992
32024D1213,32021R0696,Directed,74924,,1,2024,2021
32017R1131,31995L0046,Directed,74925,,1,2017,1995
32017R1131,12016E291,Directed,74926,,1,2017,2016
32017R1131,32012R0648,Directed,74927,,1,2017,2012
32017R1131,12016M005,Directed,74928,,1,2017,2016
32017R1131,32010R1095,Directed,74929,,1,2017,2010
32017R1131,12016E290,Directed,74930,,1,2017,2016
32017R1131,32016Q0512(01),Directed,74931,,1,2017,2016
32017R1131,32013R0231,Directed,74932,,1,2017,2013
32017R1131,12016P/TXT,Directed,74933,,1,2017,2016
32017R1131,32013R0575,Directed,74934,,1,2017,2013
32017R1131,32015L0849,Directed,74935,,1,2017,2015
32017R1131,32013L0014,Directed,74936,,1,2017,2013
32017R1131,32009L0065,Directed,74937,,1,2017,2009
32017R1131,32001R0045,Directed,74938,,1,2017,2001
32022R2577,32000L0060,Directed,74939,,1,2022,2000
32022R2577,32011L0092,Directed,74940,,1,2022,2011
32022R2577,32018L2001,Directed,74941,,1,2022,2018
32022R2577,12016M005,Directed,74942,,1,2022,2016
32022R2577,32022R1032,Directed,74943,,1,2022,2022
32023D0598,32021R0696,Directed,74944,,1,2023,2021
32022D2355,12016M021,Directed,74945,,1,2022,2016
31998H0511,31990L0387,Directed,74946,,1,1998,1990
32003D0529,11997D/PRO/05,Directed,74947,,1,2003,1997
32021D1956,32015D0444,Directed,74948,,1,2021,2015
32021D1956,12016E/TXT,Directed,74949,,1,2021,2016
32021D1956,12016M/TXT,Directed,74950,,1,2021,2016
32023D1059,32021D0689,Directed,74951,,1,2023,2021
32023D1059,12020W/TXT,Directed,74952,,1,2023,2020
32019D0327(01),32018R1971,Directed,74953,,1,2019,2018
32019D0327(01),12016M017,Directed,74954,,1,2019,2016
32021D1875,12016E/TXT,Directed,74955,,1,2021,2016
32021D1875,32021D0689,Directed,74956,,1,2021,2021
32021D1875,32021D1765,Directed,74957,,1,2021,2021
32021D1875,32008L0056,Directed,74958,,1,2021,2008
32024L2994,32010R1093,Directed,74959,,1,2024,2010
32024L2994,32024R2987,Directed,74960,,1,2024,2024
32024L2994,12016M005,Directed,74961,,1,2024,2016
32024L2994,32013R0575,Directed,74962,,1,2024,2013
32024L2994,32019R2033,Directed,74963,,1,2024,2019
32024L2994,32012R0648,Directed,74964,,1,2024,2012
32008D0711,31999Y1009(01),Directed,74965,,1,2008,1999
32008D0711,32000D0600,Directed,74966,,1,2008,2000
32008D0711,32006R1998,Directed,74967,,1,2008,2006
32008D0711,31990L0434,Directed,74968,,1,2008,1990
32008D0711,32004R0794,Directed,74969,,1,2008,2004
32008D0711,31999R0659,Directed,74970,,1,2008,1999
32008D0711,31999D0288,Directed,74971,,1,2008,1999
32022R0094,31991L0414,Directed,74972,,1,2022,1991
32022R0094,32012R0844,Directed,74973,,1,2022,2012
32021R2154,32019R2033,Directed,74974,,1,2021,2019
32021R2154,32021R0923,Directed,74975,,1,2021,2021
32021R2154,32013R0575,Directed,74976,,1,2021,2013
32021R2154,32010R1093,Directed,74977,,1,2021,2010
31993A0456,11957E052,Directed,74978,,1,1993,1957
31993A0456,11957E059,Directed,74979,,1,1993,1957
32015R1378,32008R1331,Directed,74980,,1,2015,2008
32016R0055,32012R0872,Directed,74981,,1,2016,2012
32022R0626,32022D0266,Directed,74982,,1,2022,2022
32022R0626,32014R0269,Directed,74983,,1,2022,2014
32022R0334,32019D0709,Directed,74984,,1,2022,2019
32022R0334,32014D0512,Directed,74985,,1,2022,2014
32022R0334,12016E/TXT,Directed,74986,,1,2022,2016
32023R2691,32006R0473,Directed,74987,,1,2023,2006
32023R2691,32007R0235,Directed,74988,,1,2023,2007
32023R2691,32020R0736,Directed,74989,,1,2023,2020
32023R2691,32018R1139,Directed,74990,,1,2023,2018
32024D1983,32022D2481,Directed,74991,,1,2024,2022
32024D1983,32018L1972,Directed,74992,,1,2024,2018
32024D1983,32014L0053,Directed,74993,,1,2024,2014
32024R0371,32024R0370,Directed,74994,,1,2024,2024
32023D2505,32021D0689,Directed,74995,,1,2023,2021
32015R0491,32006R1907,Directed,74996,,1,2015,2006
32020D0903,32018D2009,Directed,74997,,1,2020,2018
32020D0903,12016M021,Directed,74998,,1,2020,2016
32020D0903,32019D2077,Directed,74999,,1,2020,2019
32021D1027,32019D0792,Directed,75000,,1,2021,2019
32021D0891,32019R0123,Directed,75001,,1,2021,2019
32023R1230,12016M005,Directed,75002,,1,2023,2016
32023R1230,32019L0882,Directed,75003,,1,2023,2019
32023R1230,32014L0053,Directed,75004,,1,2023,2014
32023R1230,32008R0765,Directed,75005,,1,2023,2008
32023R1230,32014L0035,Directed,75006,,1,2023,2014
32023R1230,32016Q0512(01),Directed,75007,,1,2023,2016
32023R1230,32018R0858,Directed,75008,,1,2023,2018
32023R1230,12016E290,Directed,75009,,1,2023,2016
32023R1230,32019R1020,Directed,75010,,1,2023,2019
32023R1230,32012R1025,Directed,75011,,1,2023,2012
32023R1230,32019R0881,Directed,75012,,1,2023,2019
32023R1230,32018R1139,Directed,75013,,1,2023,2018
32023R1230,32008D0768,Directed,75014,,1,2023,2008
32024R2462,32016R0425,Directed,75015,,1,2024,2016
32024R2462,32017R0745,Directed,75016,,1,2024,2017
32024R2462,32017R0746,Directed,75017,,1,2024,2017
32024R2462,32019R1021,Directed,75018,,1,2024,2019
32015D2363,32015R1515,Directed,75019,,1,2015,2015
32015D2363,32015R0227,Directed,75020,,1,2015,2015
32015D2363,32014R0600,Directed,75021,,1,2015,2014
32015D2363,32014R1187,Directed,75022,,1,2015,2014
32015D2363,32015L0849,Directed,75023,,1,2015,2015
32015D2363,32015R0488,Directed,75024,,1,2015,2015
32015D2363,32015R0850,Directed,75025,,1,2015,2015
32015D2363,32015R0079,Directed,75026,,1,2015,2015
32021D0477,32007D0848,Directed,75027,,1,2021,2007
32021D0477,32007D0849,Directed,75028,,1,2021,2007
32017D0758,32006R1907,Directed,75029,,1,2017,2006
32017D0758,32017R0227,Directed,75030,,1,2017,2017
32017D0758,32004R0850,Directed,75031,,1,2017,2004
32017D0758,32012R0519,Directed,75032,,1,2017,2012
32017D0758,32015R2030,Directed,75033,,1,2017,2015
32024R2494,32010R1093,Directed,75034,,1,2024,2010
32024R2494,32010R1095,Directed,75035,,1,2024,2010
31999R1225,31998R0410,Directed,75036,,1,1999,1998
32003L0004,31995L0046,Directed,75037,,1,2003,1995
32023D1053,32021R0696,Directed,75038,,1,2023,2021
31998D0542,31989L0336,Directed,75039,,1,1998,1989
31998D0542,31973L0023,Directed,75040,,1,1998,1973
32022R1650,32019R2033,Directed,75041,,1,2022,2019
32022R1650,32010R1095,Directed,75042,,1,2022,2010
32022R1650,12016M/TXT,Directed,75043,,1,2022,2016
32022R1650,12016E/TXT,Directed,75044,,1,2022,2016
32022R1650,12016M050,Directed,75045,,1,2022,2016
32022D1842,32022R1032,Directed,75046,,1,2022,2022
32022D0911,32012O0027,Directed,75047,,1,2022,2012
32022D0911,32021R0378,Directed,75048,,1,2022,2021
32021D1486,12016E/TXT,Directed,75049,,1,2021,2016
32021D1486,32016L0680,Directed,75050,,1,2021,2016
32021D1486,32016R0679,Directed,75051,,1,2021,2016
32021D1486,12016M/TXT,Directed,75052,,1,2021,2016
32021D1486,32020D0655,Directed,75053,,1,2021,2020
32013R0057,32012R0674,Directed,75054,,1,2013,2012
32018D0010,12006E087,Directed,75055,,1,2018,2006
32018D0010,32011D0060,Directed,75056,,1,2018,2011
32018D0010,31992R2407,Directed,75057,,1,2018,1992
32018D0010,31992R2408,Directed,75058,,1,2018,1992
32018D0010,12016E/TXT,Directed,75059,,1,2018,2016
32018D0010,31992R2409,Directed,75060,,1,2018,1992
32018D0010,12016E107,Directed,75061,,1,2018,2016
32018D0010,12006E088,Directed,75062,,1,2018,2006
31999D0834,31998L0008,Directed,75063,,1,1999,1998
31999D0834,31976L0769,Directed,75064,,1,1999,1976
31999D0834,11992E100A,Directed,75065,,1,1999,1992
31999D0834,31994L0069,Directed,75066,,1,1999,1994
31999D0834,31967L0548,Directed,75067,,1,1999,1967
31999D0834,31994L0060,Directed,75068,,1,1999,1994
31999D0835,31994L0069,Directed,75069,,1,1999,1994
31999D0835,31998L0008,Directed,75070,,1,1999,1998
31999D0835,31967L0548,Directed,75071,,1,1999,1967
31999D0835,31994L0060,Directed,75072,,1,1999,1994
31999D0835,11992E100A,Directed,75073,,1,1999,1992
31999D0835,31976L0769,Directed,75074,,1,1999,1976
32015R0488,32010R1093,Directed,75075,,1,2015,2010
32003R0807,31987D0373,Directed,75076,,1,2003,1987
32003R0807,31999D0468,Directed,75077,,1,2003,1999
32019R2155,32014R0680,Directed,75078,,1,2019,2014
32019R2155,32013R0575,Directed,75079,,1,2019,2013
32010A1222(01),31996L0029,Directed,75080,,1,2010,1996
32019D0327(05),32018R1971,Directed,75081,,1,2019,2018
32019D0327(05),12016M017,Directed,75082,,1,2019,2016
32023D1218,32014R0833,Directed,75083,,1,2023,2014
32023D1218,32022D0266,Directed,75084,,1,2023,2022
32023D1218,32014R0269,Directed,75085,,1,2023,2014
32023D1218,32014D0512,Directed,75086,,1,2023,2014
32023D1218,32022R0263,Directed,75087,,1,2023,2022
32023D1218,32014D0386,Directed,75088,,1,2023,2014
32013H0730(19),32012H0724(23),Directed,75089,,1,2013,2012
32013H0730(19),32013D0208,Directed,75090,,1,2013,2013
32023R1626,32010R1095,Directed,75091,,1,2023,2010
32016D2238,32008E0736,Directed,75092,,1,2016,2008
32016D2238,12016M021,Directed,75093,,1,2016,2016
32017D1792,12016M016,Directed,75094,,1,2017,2016
32013R1304,32013R1301,Directed,75095,,1,2013,2013
32013R1304,12012E148,Directed,75096,,1,2013,2012
32013R1304,12012E121,Directed,75097,,1,2013,2012
32013R1304,32013R1303,Directed,75098,,1,2013,2013
32014D0915,32008E0736,Directed,75099,,1,2014,2008
32021D2134,12016M021,Directed,75100,,1,2021,2016
32024R1109,32024R1107,Directed,75101,,1,2024,2024
31991L0675,11957E148,Directed,75102,,1,1991,1957
31991L0675,31987D0373,Directed,75103,,1,1991,1987
32011R0101,32001R0045,Directed,75104,,1,2011,2001
32011R0101,31995L0046,Directed,75105,,1,2011,1995
32011R0101,12010P/TXT,Directed,75106,,1,2011,2010
32014R0447,32012R1268,Directed,75107,,1,2014,2012
32014R0447,32003L0087,Directed,75108,,1,2014,2003
32014R0447,32014R0232,Directed,75109,,1,2014,2014
32014R0447,32013R1303,Directed,75110,,1,2014,2013
32014R0447,32013R1305,Directed,75111,,1,2014,2013
32014R0447,32012R0966,Directed,75112,,1,2014,2012
32014R0447,32001R0045,Directed,75113,,1,2014,2001
32014R0447,32006R1085,Directed,75114,,1,2014,2006
32023R1193,32012R0648,Directed,75115,,1,2023,2012
32023R1193,32010R1095,Directed,75116,,1,2023,2010
32022R1622,12016EN02,Directed,75117,,1,2022,2016
32022R1622,32010R1093,Directed,75118,,1,2022,2010
32018R1916,32016D0929(01),Directed,75119,,1,2018,2016
32018R1916,32012R0844,Directed,75120,,1,2018,2012
32004L0023,31976L0768,Directed,75121,,1,2004,1976
32004L0023,31999D0468,Directed,75122,,1,2004,1999
32004L0023,31995L0046,Directed,75123,,1,2004,1995
32004L0023,32000X1218(01),Directed,75124,,1,2004,2000
32019R2160,32010R1093,Directed,75125,,1,2019,2010
32019R2160,32019L2162,Directed,75126,,1,2019,2019
32020D2228,12016M005,Directed,75127,,1,2020,2016
32020D2228,32014R0642,Directed,75128,,1,2020,2014
32020D2228,32012L0034,Directed,75129,,1,2020,2012
32019L0169,32006R1907,Directed,75130,,1,2019,2006
32020D1729,32005R2073,Directed,75131,,1,2020,2005
32020D1729,32003R2160,Directed,75132,,1,2020,2003
32020D1729,32004R0853,Directed,75133,,1,2020,2004
32022D2572,32021R2115,Directed,75134,,1,2022,2021
32022D2572,32016Q0512(01),Directed,75135,,1,2022,2016
32022R2060,32014R0600,Directed,75136,,1,2022,2014
32022R2060,32010R1093,Directed,75137,,1,2022,2010
32022R2060,32021R0451,Directed,75138,,1,2022,2021
32018R0728,32010R1093,Directed,75139,,1,2018,2010
32018R0728,32012R0648,Directed,75140,,1,2018,2012
32003R1830,32000X1218(01),Directed,75141,,1,2003,2000
32003R1830,31999D0468,Directed,75142,,1,2003,1999
32003R1830,31993R2309,Directed,75143,,1,2003,1993
32003R1830,32000L0013,Directed,75144,,1,2003,2000
32018D0943,32017D1193,Directed,75145,,1,2018,2017
32020R1230,32020R1229,Directed,75146,,1,2020,2020
32020R1230,32012R0648,Directed,75147,,1,2020,2012
32020R1230,32020R1225,Directed,75148,,1,2020,2020
32020R1230,32010R1095,Directed,75149,,1,2020,2010
32020R1230,32020R1227,Directed,75150,,1,2020,2020
32020R1230,32020R1224,Directed,75151,,1,2020,2020
32023D2874,32014R0269,Directed,75152,,1,2023,2014
32023D2874,32022D0266,Directed,75153,,1,2023,2022
32023D2874,32022R0263,Directed,75154,,1,2023,2022
32023D2874,32014D0386,Directed,75155,,1,2023,2014
32023D2874,32014R0833,Directed,75156,,1,2023,2014
32011L0076,32004L0052,Directed,75157,,1,2011,2004
32011L0076,32006R1083,Directed,75158,,1,2011,2006
32011L0076,32003Q1231(01),Directed,75159,,1,2011,2003
32011L0076,32010D0661,Directed,75160,,1,2011,2010
32020R1273,32014R1286,Directed,75161,,1,2020,2014
32020R1273,32014R0537,Directed,75162,,1,2020,2014
32006L0112,31999L0093,Directed,75163,,1,2006,1999
32006L0112,32005L0060,Directed,75164,,1,2006,2005
32010R0276,32009D0425,Directed,75165,,1,2010,2009
32010R0276,32009D0455,Directed,75166,,1,2010,2009
32010R0276,31976L0769,Directed,75167,,1,2010,1976
32010R0276,32009D0424,Directed,75168,,1,2010,2009
32019R1213,32014L0032,Directed,75169,,1,2019,2014
32019R1213,32010L0040,Directed,75170,,1,2019,2010
32019R1213,32014L0045,Directed,75171,,1,2019,2014
32019R1213,32014R0165,Directed,75172,,1,2019,2014
32016R1447,32009L0072,Directed,75173,,1,2016,2009
32016R1447,32016R1388,Directed,75174,,1,2016,2016
32016R1447,32015R1222,Directed,75175,,1,2016,2015
32016R1447,32016R0631,Directed,75176,,1,2016,2016
31989D0630,31989D0357,Directed,75177,,1,1989,1989
32018R0675,32017R0776,Directed,75178,,1,2018,2017
32020R1593,32006R1041,Directed,75179,,1,2020,2006
32022R1519,32006R1907,Directed,75180,,1,2022,2006
32022R1519,32019R1021,Directed,75181,,1,2022,2019
32020L0366,31998L0079,Directed,75182,,1,2020,1998
32020L0366,32006R1907,Directed,75183,,1,2020,2006
32021R0923,32013R0575,Directed,75184,,1,2021,2013
32021R0923,32010R1093,Directed,75185,,1,2021,2010
32021R0923,32014L0059,Directed,75186,,1,2021,2014
32021R0923,32019L2034,Directed,75187,,1,2021,2019
32014L0059,32010R1092,Directed,75188,,1,2014,2010
32014L0059,32014L0059,Directed,75189,,1,2014,2014
32014L0059,32003H0361,Directed,75190,,1,2014,2003
32014L0059,32003L0071,Directed,75191,,1,2014,2003
32014L0059,32001L0023,Directed,75192,,1,2014,2001
32014L0059,32010R1095,Directed,75193,,1,2014,2010
32014L0059,32010R1094,Directed,75194,,1,2014,2010
32014L0059,32014R0596,Directed,75195,,1,2014,2014
32014L0059,31997L0009,Directed,75196,,1,2014,1997
32014L0059,32008R0593,Directed,75197,,1,2014,2008
32014L0059,32009L0065,Directed,75198,,1,2014,2009
32014L0059,32013R0575,Directed,75199,,1,2014,2013
32011H0716(03),32011D0308,Directed,75200,,1,2011,2011
32014D0951,32014D0775,Directed,75201,,1,2014,2014
32024L2842,32000L0078,Directed,75202,,1,2024,2000
32024L2842,32024L2841,Directed,75203,,1,2024,2024
32024L2842,12016M/PRO/22,Directed,75204,,1,2024,2016
32024L2842,32000L0043,Directed,75205,,1,2024,2000
32024L2842,12016E/PRO/22,Directed,75206,,1,2024,2016
32024L2842,12016E/PRO/21,Directed,75207,,1,2024,2016
32024L2842,12016M/PRO/21,Directed,75208,,1,2024,2016
32024L2842,32004L0113,Directed,75209,,1,2024,2004
32024L2842,12016M005,Directed,75210,,1,2024,2016
32025R0849,32016R0679,Directed,75211,,1,2025,2016
32025R0849,32002L0058,Directed,75212,,1,2025,2002
32025R0849,32021H0946,Directed,75213,,1,2025,2021
31998D0190,11992E086,Directed,75214,,1,1998,1992
31998D0190,11992E090,Directed,75215,,1,1998,1992
31998D0190,31996L0067,Directed,75216,,1,1998,1996
32002H0077,31998D2119,Directed,75217,,1,2002,1998
32002H0077,31999Y0713(01),Directed,75218,,1,2002,1999
32021O0889,32013R0575,Directed,75219,,1,2021,2013
32015R0275,32011D0101,Directed,75220,,1,2015,2011
32023R0706,12016M005,Directed,75221,,1,2023,2016
32023R0706,32019R0941,Directed,75222,,1,2023,2019
32023R0706,32017R1938,Directed,75223,,1,2023,2017
32019D1184,12016M002,Directed,75224,,1,2019,2016
32019D1184,12016E/TXT,Directed,75225,,1,2019,2016
32019D1184,12016M/TXT,Directed,75226,,1,2019,2016
32019D1184,12016E114,Directed,75227,,1,2019,2016
32015D0664,12012M/PRO/22,Directed,75228,,1,2015,2012
32015D0664,32013D0488,Directed,75229,,1,2015,2013
32015D0664,12012E/PRO/22,Directed,75230,,1,2015,2012
32020R1043,12016M/PRO/01,Directed,75231,,1,2020,2016
32020R1043,32009L0041,Directed,75232,,1,2020,2009
32020R1043,12016M005,Directed,75233,,1,2020,2016
32020R1043,32013D1082,Directed,75234,,1,2020,2013
32020R1043,12016A/PRO/01,Directed,75235,,1,2020,2016
32020R1043,12016E/PRO/01,Directed,75236,,1,2020,2016
32024D1470,32014R0833,Directed,75237,,1,2024,2014
32024D1470,12016P052,Directed,75238,,1,2024,2016
32024D1470,32014R0909,Directed,75239,,1,2024,2014
32024D1470,32022D0335,Directed,75240,,1,2024,2022
32024D1470,12016P017,Directed,75241,,1,2024,2016
32023R2381,32014R0165,Directed,75242,,1,2023,2014
32023R2381,32020R1055,Directed,75243,,1,2023,2020
32022L0282,32006R1907,Directed,75244,,1,2022,2006
32022L0280,32006R1907,Directed,75245,,1,2022,2006
32022D0895,12016E/TXT,Directed,75246,,1,2022,2016
32022D0895,32016L0680,Directed,75247,,1,2022,2016
32022D0895,32012L0013,Directed,75248,,1,2022,2012
32022D0895,32018R1727,Directed,75249,,1,2022,2018
32022D0895,12016E/PRO/22,Directed,75250,,1,2022,2016
32022D0895,32019L0713,Directed,75251,,1,2022,2019
32022D0895,32014L0041,Directed,75252,,1,2022,2014
32022D0895,32013L0048,Directed,75253,,1,2022,2013
32022D0895,32016L1919,Directed,75254,,1,2022,2016
32022D0895,12016M/PRO/22,Directed,75255,,1,2022,2016
32022D0895,32016R0679,Directed,75256,,1,2022,2016
32022D0895,12016E/PRO/21,Directed,75257,,1,2022,2016
32022D0895,12016M/TXT,Directed,75258,,1,2022,2016
32022D0895,12016M/PRO/21,Directed,75259,,1,2022,2016
32014R0802,32002L0058,Directed,75260,,1,2014,2002
32014R0802,31999L0093,Directed,75261,,1,2014,1999
32021R1349,32010R1095,Directed,75262,,1,2021,2010
32021R1349,32019R2175,Directed,75263,,1,2021,2019
32014L0092,32012R0260,Directed,75264,,1,2014,2012
32014L0092,31971R1408,Directed,75265,,1,2014,1971
32014L0092,32005L0060,Directed,75266,,1,2014,2005
32014L0092,32010R1093,Directed,75267,,1,2014,2010
32014L0092,32011H0442,Directed,75268,,1,2014,2011
32014L0092,32007L0046,Directed,75269,,1,2014,2007
32014L0092,31995L0046,Directed,75270,,1,2014,1995
32014L0092,32008L0048,Directed,75271,,1,2014,2008
32014L0092,32003R0859,Directed,75272,,1,2014,2003
32014L0092,32013R0575,Directed,75273,,1,2014,2013
32020R1304,32013R0152,Directed,75274,,1,2020,2013
32005R2111,31999D0468,Directed,75275,,1,2005,1999
32005R2111,32004R0261,Directed,75276,,1,2005,2004
32021R1118,32013R0575,Directed,75277,,1,2021,2013
32021R1118,32010R1093,Directed,75278,,1,2021,2010
32020R0696,12016E/PRO/01,Directed,75279,,1,2020,2016
32020R0696,32014L0025,Directed,75280,,1,2020,2014
32020R0696,32016Q0512(01),Directed,75281,,1,2020,2016
32020R0696,12016M005,Directed,75282,,1,2020,2016
32020R0696,12016A/PRO/01,Directed,75283,,1,2020,2016
32020R0696,12016M/PRO/01,Directed,75284,,1,2020,2016
32020R0696,31996L0067,Directed,75285,,1,2020,1996
32020R0696,12016E290,Directed,75286,,1,2020,2016
32011D0914(01),32004R0854,Directed,75287,,1,2011,2004
32011D0914(01),32003R2160,Directed,75288,,1,2011,2003
32011D0914(01),32005R2073,Directed,75289,,1,2011,2005
32024L1385,32019L0882,Directed,75290,,1,2024,2019
32024L1385,12016P021,Directed,75291,,1,2024,2016
32024L1385,32002L0058,Directed,75292,,1,2024,2002
32024L1385,12016M002,Directed,75293,,1,2024,2016
32024L1385,32022R2065,Directed,75294,,1,2024,2022
32024L1385,32012L0029,Directed,75295,,1,2024,2012
32024L1385,12016E288,Directed,75296,,1,2024,2016
32024L1385,12016P011,Directed,75297,,1,2024,2016
32024L1385,12016M006,Directed,75298,,1,2024,2016
32024L1385,32004L0113,Directed,75299,,1,2024,2004
32024L1385,12016E/PRO/21,Directed,75300,,1,2024,2016
32024L1385,32011L0099,Directed,75301,,1,2024,2011
32024L1385,32013R0606,Directed,75302,,1,2024,2013
32024L1385,12016P007,Directed,75303,,1,2024,2016
32024L1385,12016E/PRO/22,Directed,75304,,1,2024,2016
32024L1385,12016P024,Directed,75305,,1,2024,2016
32024L1385,12016M005,Directed,75306,,1,2024,2016
32024L1385,32016L0680,Directed,75307,,1,2024,2016
32024L1385,12016P/TXT,Directed,75308,,1,2024,2016
32024L1385,32016R0679,Directed,75309,,1,2024,2016
32024L1385,12016M/PRO/21,Directed,75310,,1,2024,2016
32024L1385,12016M/PRO/22,Directed,75311,,1,2024,2016
32024L1385,32018R1727,Directed,75312,,1,2024,2018
32020R2254,32020D2252,Directed,75313,,1,2020,2020
32023R1615,32010R1095,Directed,75314,,1,2023,2010
32023R1615,32012R0648,Directed,75315,,1,2023,2012
32017R0180,32010R1093,Directed,75316,,1,2017,2010
32017R0180,32013R0575,Directed,75317,,1,2017,2013
32023R2482,31993L0042,Directed,75318,,1,2023,1993
32023R2482,31998L0079,Directed,75319,,1,2023,1998
32023R2482,32021R2045,Directed,75320,,1,2023,2021
32023R2482,32017R0745,Directed,75321,,1,2023,2017
32023R2482,31990L0385,Directed,75322,,1,2023,1990
32023R2482,32017R0746,Directed,75323,,1,2023,2017
