:START_ID,:END_ID,:TYPE
32000D0037,http://eurovoc.europa.eu/862,HAS_CONCEPT
32004D0441,http://eurovoc.europa.eu/3489,HAS_CONCEPT
32004D0441,http://eurovoc.europa.eu/3077,HAS_CONCEPT
32004D0441,http://eurovoc.europa.eu/1474,HAS_CONCEPT
32004D0441,http://eurovoc.europa.eu/321,HAS_CONCEPT
32023R1682,http://eurovoc.europa.eu/4062,HAS_CONCEPT
32023R1682,http://eurovoc.europa.eu/5451,HAS_CONCEPT
32023R1682,http://eurovoc.europa.eu/6052,HAS_CONCEPT
32023R1682,http://eurovoc.europa.eu/1224,HAS_CONCEPT
32023R1682,http://eurovoc.europa.eu/768,HAS_CONCEPT
32023R1682,http://eurovoc.europa.eu/4743,HAS_CONCEPT
31982D0648,http://eurovoc.europa.eu/4381,HAS_CONCEPT
31982D0648,http://eurovoc.europa.eu/3842,HAS_CONCEPT
31982D0648,http://eurovoc.europa.eu/1091,HAS_CONCEPT
31982D0648,http://eurovoc.europa.eu/5287,HAS_CONCEPT
31982D0648,http://eurovoc.europa.eu/3874,HAS_CONCEPT
31982D0648,http://eurovoc.europa.eu/2373,HAS_CONCEPT
32018R2067R(02),http://eurovoc.europa.eu/4408,HAS_CONCEPT
32018R2067R(02),http://eurovoc.europa.eu/5650,HAS_CONCEPT
32018R2067R(02),http://eurovoc.europa.eu/5334,HAS_CONCEPT
32018R2067R(02),http://eurovoc.europa.eu/3140,HAS_CONCEPT
32018R2067R(02),http://eurovoc.europa.eu/616,HAS_CONCEPT
32018R2067R(02),http://eurovoc.europa.eu/434843,HAS_CONCEPT
32018R2067R(02),http://eurovoc.europa.eu/6030,HAS_CONCEPT
32018R2067R(02),http://eurovoc.europa.eu/6400,HAS_CONCEPT
32018R2067R(02),http://eurovoc.europa.eu/171,HAS_CONCEPT
32018R2067R(02),http://eurovoc.europa.eu/5782,HAS_CONCEPT
32004R1638,http://eurovoc.europa.eu/1567,HAS_CONCEPT
32004R1638,http://eurovoc.europa.eu/1031,HAS_CONCEPT
32004R1638,http://eurovoc.europa.eu/2758,HAS_CONCEPT
32004R1638,http://eurovoc.europa.eu/5751,HAS_CONCEPT
32004R1638,http://eurovoc.europa.eu/2095,HAS_CONCEPT
32004R1638,http://eurovoc.europa.eu/2735,HAS_CONCEPT
32004R1638,http://eurovoc.europa.eu/321,HAS_CONCEPT
32004R1638,http://eurovoc.europa.eu/4381,HAS_CONCEPT
32018D0619,http://eurovoc.europa.eu/463,HAS_CONCEPT
32018D0619,http://eurovoc.europa.eu/5451,HAS_CONCEPT
32018D0619,http://eurovoc.europa.eu/2739,HAS_CONCEPT
32018D0619,http://eurovoc.europa.eu/607,HAS_CONCEPT
32018D0619,http://eurovoc.europa.eu/2773,HAS_CONCEPT
32017D1243,http://eurovoc.europa.eu/4522,HAS_CONCEPT
32017D1243,http://eurovoc.europa.eu/3114,HAS_CONCEPT
32017D1243,http://eurovoc.europa.eu/6400,HAS_CONCEPT
32017D1243,http://eurovoc.europa.eu/2141,HAS_CONCEPT
32017D1243,http://eurovoc.europa.eu/5870,HAS_CONCEPT
32017D1243,http://eurovoc.europa.eu/3468,HAS_CONCEPT
32017D1243,http://eurovoc.europa.eu/5234,HAS_CONCEPT
32017D1243,http://eurovoc.europa.eu/5889,HAS_CONCEPT
32017D1243,http://eurovoc.europa.eu/4511,HAS_CONCEPT
32017D1243,http://eurovoc.europa.eu/5235,HAS_CONCEPT
32014R0469,http://eurovoc.europa.eu/1549,HAS_CONCEPT
32014R0469,http://eurovoc.europa.eu/3251,HAS_CONCEPT
32014R0469,http://eurovoc.europa.eu/3866,HAS_CONCEPT
32014R0469,http://eurovoc.europa.eu/4763,HAS_CONCEPT
32018L0970,http://eurovoc.europa.eu/3646,HAS_CONCEPT
32018L0970,http://eurovoc.europa.eu/5234,HAS_CONCEPT
32018L0970,http://eurovoc.europa.eu/1036,HAS_CONCEPT
32018L0970,http://eurovoc.europa.eu/5235,HAS_CONCEPT
32018L0970,http://eurovoc.europa.eu/3648,HAS_CONCEPT
32018L0970,http://eurovoc.europa.eu/2040,HAS_CONCEPT
32018L0970,http://eurovoc.europa.eu/5889,HAS_CONCEPT
